_id,label,message
64b8f987a46019cfd17ee17d,ham,on hen night. Going with a swing
64b8f987a46019cfd17ee17e,ham,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
64b8f987a46019cfd17ee17f,ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
64b8f987a46019cfd17ee180,ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
64b8f987a46019cfd17ee181,ham,S s..first time..dhoni rocks...
64b8f987a46019cfd17ee182,ham,Ok ill tell the company
64b8f987a46019cfd17ee183,ham,"Awesome, think we can get an 8th at usf some time tonight?"
64b8f987a46019cfd17ee184,ham,So that means you still think of teju
64b8f987a46019cfd17ee185,ham,"No I'm good for the movie, is it ok if I leave in an hourish?"
64b8f987a46019cfd17ee186,ham,No no:)this is kallis home ground.amla home town is durban:)
64b8f987a46019cfd17ee187,ham,So lets make it saturday or monday as per convenience.
64b8f987a46019cfd17ee188,ham,Hey... What time is your driving on fri? We go for evaluation on fri?
64b8f987a46019cfd17ee189,spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
64b8f987a46019cfd17ee18a,ham,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
64b8f987a46019cfd17ee18b,spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
64b8f987a46019cfd17ee18c,ham,Cancel cheyyamo?and get some money back?
64b8f987a46019cfd17ee18d,spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
64b8f987a46019cfd17ee18e,ham,Ok.ok ok..then..whats ur todays plan
64b8f987a46019cfd17ee18f,ham,Good morning princess! How are you?
64b8f987a46019cfd17ee190,ham,Aiyar sorry lor forgot 2 tell u...
64b8f987a46019cfd17ee191,spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
64b8f987a46019cfd17ee192,ham,Not tonight mate. Catching up on some sleep. This is my new number by the way. 
64b8f987a46019cfd17ee193,ham,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D"
64b8f987a46019cfd17ee194,spam,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
64b8f987a46019cfd17ee195,ham,"So check your errors and if you had difficulties, do correction."
64b8f987a46019cfd17ee196,ham,Howz pain?hope u r fine..
64b8f987a46019cfd17ee197,ham,"Sorry, I'll call later"
64b8f987a46019cfd17ee198,ham,Good morning princess! How are you?
64b8f987a46019cfd17ee199,ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
64b8f987a46019cfd17ee19a,ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.
64b8f987a46019cfd17ee19b,ham,K do I need a login or anything
64b8f987a46019cfd17ee19c,spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
64b8f987a46019cfd17ee19d,ham,LOL ... No just was busy
64b8f987a46019cfd17ee19e,ham,What * u wearing?
64b8f987a46019cfd17ee19f,ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
64b8f987a46019cfd17ee1a0,ham,Oh:)as usual vijay film or its different?
64b8f987a46019cfd17ee1a1,spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
64b8f987a46019cfd17ee1a2,ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?
64b8f987a46019cfd17ee1a3,ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.
64b8f987a46019cfd17ee1a4,ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
64b8f987a46019cfd17ee1a5,spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
64b8f987a46019cfd17ee1a6,ham,Babe ? I lost you ... :-(
64b8f987a46019cfd17ee1a7,ham,Ok... Help me ask if she's working tmr a not?
64b8f987a46019cfd17ee1a8,ham,I'm not driving... Raining! Then i'll get caught at e mrt station lor.
64b8f987a46019cfd17ee1a9,ham,Not a drop in the tank
64b8f987a46019cfd17ee1aa,ham,(That said can you text him one more time?)
64b8f987a46019cfd17ee1ab,ham,"Sorry, I'll call later"
64b8f987a46019cfd17ee1ac,ham,Ok i go change also...
64b8f987a46019cfd17ee1ad,spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
64b8f987a46019cfd17ee1ae,ham,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
64b8f987a46019cfd17ee1af,ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
64b8f987a46019cfd17ee1b0,ham,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
64b8f987a46019cfd17ee1b1,ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
64b8f987a46019cfd17ee1b2,ham,Hey! There's veggie pizza... :/
64b8f987a46019cfd17ee1b3,ham,Yun buying... But school got offer 2000 plus only...
64b8f987a46019cfd17ee1b4,ham,You sure your neighbors didnt pick it up
64b8f987a46019cfd17ee1b5,ham,K. I will sent it again
64b8f987a46019cfd17ee1b6,spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
64b8f987a46019cfd17ee1b7,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
64b8f987a46019cfd17ee1b8,ham,Well. Im computerless. Time to make some oreo truffles
64b8f987a46019cfd17ee1b9,ham,"Haha yeah I see that now, be there in a sec"
64b8f987a46019cfd17ee1ba,ham,I am not having her number sir
64b8f987a46019cfd17ee1bb,ham,Lol now I'm after that hot air balloon!
64b8f987a46019cfd17ee1bc,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
64b8f987a46019cfd17ee1bd,ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
64b8f987a46019cfd17ee1be,ham,"Yeah, we can probably swing by once my roommate finishes up with his girl"
64b8f987a46019cfd17ee1bf,spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
64b8f987a46019cfd17ee1c0,ham,Happy new years melody!
64b8f987a46019cfd17ee1c1,ham,Ü dun need to pick ur gf?
64b8f987a46019cfd17ee1c2,ham,Yay! You better not have told that to 5 other girls either.
64b8f987a46019cfd17ee1c3,ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
64b8f987a46019cfd17ee1c4,ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
64b8f987a46019cfd17ee1c5,ham,Just nw i came to hme da..
64b8f987a46019cfd17ee1c6,ham,"I'm outside islands, head towards hard rock and you'll run into me"
64b8f987a46019cfd17ee1c7,ham,To day class is there are no class.
64b8f987a46019cfd17ee1c8,ham,I'm in chennai velachery:)
64b8f987a46019cfd17ee1c9,ham,You flippin your shit yet?
64b8f987a46019cfd17ee1ca,ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore"
64b8f987a46019cfd17ee1cb,ham,Am i that much bad to avoid like this?
64b8f987a46019cfd17ee1cc,ham,"Yo, you around? Just got my car back"
64b8f987a46019cfd17ee1cd,ham,Annoying isn't it.
64b8f987a46019cfd17ee1ce,ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
64b8f987a46019cfd17ee1cf,ham,There's no point hangin on to mr not right if he's not makin u happy
64b8f987a46019cfd17ee1d0,ham,All will come alive.better correct any good looking figure there itself..
64b8f987a46019cfd17ee1d1,ham,In that case I guess I'll see you at campus lodge
64b8f987a46019cfd17ee1d2,ham,We're done...
64b8f987a46019cfd17ee1d3,ham,Come to my home for one last time i wont do anything. Trust me.
64b8f987a46019cfd17ee1d4,ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
64b8f987a46019cfd17ee1d5,spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
64b8f987a46019cfd17ee1d6,ham,Ok... C ya...
64b8f987a46019cfd17ee1d7,spam,You have 1 new voicemail. Please call 08719181503
64b8f987a46019cfd17ee1d8,ham,What he said is not the matter. My mind saying some other matter is there.
64b8f987a46019cfd17ee1d9,ham,He also knows about lunch menu only da. . I know
64b8f987a46019cfd17ee1da,ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx"
64b8f987a46019cfd17ee1db,ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
64b8f987a46019cfd17ee1dc,ham,Otherwise had part time job na-tuition..
64b8f987a46019cfd17ee1dd,ham,I know she called me
64b8f987a46019cfd17ee1de,ham,"Me also da, i feel yesterday night  wait til 2day night dear."
64b8f987a46019cfd17ee1df,ham,Thanks for understanding. I've been trying to tell sura that.
64b8f987a46019cfd17ee1e0,spam,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
64b8f987a46019cfd17ee1e1,ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
64b8f987a46019cfd17ee1e2,spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
64b8f987a46019cfd17ee1e3,ham,I need you to be in my strong arms...
64b8f987a46019cfd17ee1e4,ham,Also maaaan are you missing out
64b8f987a46019cfd17ee1e5,ham,His bday real is in april .
64b8f987a46019cfd17ee1e6,ham,Guessin you ain't gonna be here before 9?
64b8f987a46019cfd17ee1e7,ham,Ok then i will come to ur home after half an hour
64b8f987a46019cfd17ee1e8,ham,"Yo, the game almost over? Want to go to walmart soon"
64b8f987a46019cfd17ee1e9,ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
64b8f987a46019cfd17ee1ea,ham,I'll text now! All creepy like so he won't think that we forgot
64b8f987a46019cfd17ee1eb,ham,"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?"
64b8f987a46019cfd17ee1ec,spam,You have 1 new voicemail. Please call 08719181513.
64b8f987a46019cfd17ee1ed,ham,"Damn, can you make it tonight or do you want to just wait til tomorrow"
64b8f987a46019cfd17ee1ee,ham,K..k..i'm also fine:)when will you complete the course?
64b8f987a46019cfd17ee1ef,ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
64b8f987a46019cfd17ee1f0,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
64b8f987a46019cfd17ee1f1,ham,Prakesh is there know.
64b8f987a46019cfd17ee1f2,ham,Teach me apps da. When you come to college.
64b8f987a46019cfd17ee1f3,ham,Rofl betta invest in some  anti aging products
64b8f987a46019cfd17ee1f4,spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
64b8f987a46019cfd17ee1f5,ham,"sir, you will receive the account no another 1hr time. Sorry for the delay."
64b8f987a46019cfd17ee1f6,spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
64b8f987a46019cfd17ee1f7,ham,So ü'll be submitting da project tmr rite?
64b8f987a46019cfd17ee1f8,spam,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
64b8f987a46019cfd17ee1f9,ham,Jus ans me lar. U'll noe later.
64b8f987a46019cfd17ee1fa,ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
64b8f987a46019cfd17ee1fb,ham,have got * few things to do. may be in * pub later.
64b8f987a46019cfd17ee1fc,ham,1's finish meeting call me.
64b8f987a46019cfd17ee1fd,ham,Lol ok. I'll snatch her purse too.
64b8f987a46019cfd17ee1fe,ham,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx
64b8f987a46019cfd17ee1ff,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
64b8f987a46019cfd17ee200,ham,How much are we getting?
64b8f987a46019cfd17ee201,ham,Is ur paper in e morn or aft tmr?
64b8f987a46019cfd17ee202,ham,"Dear relieved of westonzoyland, all going to plan this end too!"
64b8f987a46019cfd17ee203,ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
64b8f987a46019cfd17ee204,ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
64b8f987a46019cfd17ee205,ham,"I want to show you the world, princess :) how about europe?"
64b8f987a46019cfd17ee206,ham,Nobody can decide where to eat and dad wants Chinese
64b8f987a46019cfd17ee207,ham,No shoot me. I'm in the docs waiting room. :/
64b8f987a46019cfd17ee208,ham,Now? I'm going out 4 dinner soon..
64b8f987a46019cfd17ee209,ham,Hello which the site to download songs its urgent pls
64b8f987a46019cfd17ee20a,ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! "
64b8f987a46019cfd17ee20b,ham,Horrible gal. Me in sch doing some stuff. How come u got mc?
64b8f987a46019cfd17ee20c,ham,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x"
64b8f987a46019cfd17ee20d,ham,"I call you later, don't have network. If urgnt, sms me."
64b8f987a46019cfd17ee20e,ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
64b8f987a46019cfd17ee20f,spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you
64b8f987a46019cfd17ee210,ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
64b8f987a46019cfd17ee211,ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
64b8f987a46019cfd17ee212,ham,What your plan for pongal?
64b8f987a46019cfd17ee213,ham,Just wait till end of march when el nino gets himself. Oh.
64b8f987a46019cfd17ee214,ham,"Not yet chikku..going to room nw, i'm in bus.."
64b8f987a46019cfd17ee215,ham,Am also doing in cbe only. But have to pay.
64b8f987a46019cfd17ee216,ham,Honey boo I'm missing u.
64b8f987a46019cfd17ee217,ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
64b8f987a46019cfd17ee218,ham,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem"
64b8f987a46019cfd17ee219,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
64b8f987a46019cfd17ee21a,spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)"
64b8f987a46019cfd17ee21b,ham,Ok. No wahala. Just remember that a friend in need ...
64b8f987a46019cfd17ee21c,ham,I will see in half an hour
64b8f987a46019cfd17ee21d,ham,"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
64b8f987a46019cfd17ee21e,ham,"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx."
64b8f987a46019cfd17ee21f,ham,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
64b8f987a46019cfd17ee220,spam,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA
64b8f987a46019cfd17ee221,ham,"Tee hee. Off to lecture, cheery bye bye."
64b8f987a46019cfd17ee222,ham,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u.."
64b8f987a46019cfd17ee223,ham,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
64b8f987a46019cfd17ee224,ham,Ok...
64b8f987a46019cfd17ee225,spam,network operator. The service is free. For T & C's visit 80488.biz
64b8f987a46019cfd17ee226,ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.
64b8f987a46019cfd17ee227,ham,Wot u up 2 u weirdo?
64b8f987a46019cfd17ee228,ham,Can do lor...
64b8f987a46019cfd17ee229,ham,Dont put your phone on silent mode ok
64b8f987a46019cfd17ee22a,ham,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
64b8f987a46019cfd17ee22b,ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
64b8f987a46019cfd17ee22c,ham,Oh ho. Is this the first time u use these type of words
64b8f987a46019cfd17ee22d,ham,Am I the only one who doesn't stalk profiles?
64b8f987a46019cfd17ee22e,ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
64b8f987a46019cfd17ee22f,ham,Yes i thought so. Thanks.
64b8f987a46019cfd17ee230,ham,But if she.s drinkin i'm ok.
64b8f987a46019cfd17ee231,ham,"Just wondering, the others just took off"
64b8f987a46019cfd17ee232,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
64b8f987a46019cfd17ee233,ham,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
64b8f987a46019cfd17ee234,ham,Happy new year to u too!
64b8f987a46019cfd17ee235,ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
64b8f987a46019cfd17ee236,ham,Eat jap done oso aft ur lect wat... Ü got lect at 12 rite... 
64b8f987a46019cfd17ee237,ham,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?"
64b8f987a46019cfd17ee238,ham,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes
64b8f987a46019cfd17ee239,ham,Happy birthday... May all ur dreams come true...
64b8f987a46019cfd17ee23a,ham,Aiyah u did ok already lar. E nydc at wheellock?
64b8f987a46019cfd17ee23b,ham,TELL HER I SAID EAT SHIT.
64b8f987a46019cfd17ee23c,ham,Sure! I am driving but will reach my destination soon.
64b8f987a46019cfd17ee23d,ham,"K so am I, how much for an 8th? Fifty?"
64b8f987a46019cfd17ee23e,ham,Your daily text from me – a favour this time
64b8f987a46019cfd17ee23f,ham,Great to hear you are settling well. So what's happenin wit ola?
64b8f987a46019cfd17ee240,ham,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
64b8f987a46019cfd17ee241,ham,I tot u reach liao. He said t-shirt.
64b8f987a46019cfd17ee242,ham,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
64b8f987a46019cfd17ee243,ham,I cant pick the phone right now. Pls send a message
64b8f987a46019cfd17ee244,ham,Your right! I'll make the appointment right now.
64b8f987a46019cfd17ee245,ham,Designation is software developer and may be she get chennai:)
64b8f987a46019cfd17ee246,spam,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 
64b8f987a46019cfd17ee247,spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
64b8f987a46019cfd17ee248,ham,I jokin oni lar.. Ü busy then i wun disturb ü.
64b8f987a46019cfd17ee249,ham,"Ok, be careful ! Don't text and drive !"
64b8f987a46019cfd17ee24a,ham,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
64b8f987a46019cfd17ee24b,ham,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
64b8f987a46019cfd17ee24c,ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
64b8f987a46019cfd17ee24d,ham,How abt making some of the pics bigger?
64b8f987a46019cfd17ee24e,ham,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
64b8f987a46019cfd17ee24f,ham,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
64b8f987a46019cfd17ee250,ham,Why nothing. Ok anyway give me treat
64b8f987a46019cfd17ee251,spam,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
64b8f987a46019cfd17ee252,ham,Ok...
64b8f987a46019cfd17ee253,ham,Correct. So how was work today
64b8f987a46019cfd17ee254,ham,"Just sent again. Do you scream and moan in bed, princess?"
64b8f987a46019cfd17ee255,ham,"I wake up long ago already... Dunno, what other thing?"
64b8f987a46019cfd17ee256,ham,Oh just getting even with u.... u?
64b8f987a46019cfd17ee257,ham,I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?
64b8f987a46019cfd17ee258,ham,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
64b8f987a46019cfd17ee259,ham,Yeah jay's sort of a fucking retard
64b8f987a46019cfd17ee25a,ham,"Sorry, was in the bathroom, sup"
64b8f987a46019cfd17ee25b,spam,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
64b8f987a46019cfd17ee25c,ham,My exam is for february 4. Wish you a great day.
64b8f987a46019cfd17ee25d,ham,I dont know what to do to come out of this so only am ask questions like this dont mistake me.
64b8f987a46019cfd17ee25e,ham,"Aight no rush, I'll ask jay"
64b8f987a46019cfd17ee25f,ham,Good Morning plz call me sir
64b8f987a46019cfd17ee260,ham,It's ok lar. U sleep early too... Nite...
64b8f987a46019cfd17ee261,ham,"Oh... Icic... K lor, den meet other day..."
64b8f987a46019cfd17ee262,ham,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*"
64b8f987a46019cfd17ee263,ham,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)"
64b8f987a46019cfd17ee264,ham,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
64b8f987a46019cfd17ee265,ham,Then she buying today? Ü no need to c meh...
64b8f987a46019cfd17ee266,ham,Aight sorry I take ten years to shower. What's the plan?
64b8f987a46019cfd17ee267,ham,Every monday..nxt week vl be completing..
64b8f987a46019cfd17ee268,ham,Might ax well im there.
64b8f987a46019cfd17ee269,ham,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay
64b8f987a46019cfd17ee26a,ham,Yeah I'll try to scrounge something up
64b8f987a46019cfd17ee26b,ham,Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
64b8f987a46019cfd17ee26c,ham,Were somewhere on Fredericksburg
64b8f987a46019cfd17ee26d,ham,Que pases un buen tiempo or something like that
64b8f987a46019cfd17ee26e,ham,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
64b8f987a46019cfd17ee26f,ham,She doesnt need any test.
64b8f987a46019cfd17ee270,ham,"Nothing much, chillin at home. Any super bowl plan?"
64b8f987a46019cfd17ee271,spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
64b8f987a46019cfd17ee272,ham,Bugis oso near wat... 
64b8f987a46019cfd17ee273,ham,Yo theres no class tmrw right?
64b8f987a46019cfd17ee274,ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
64b8f987a46019cfd17ee275,ham,"Goodnight, sleep well da please take care pa. Please."
64b8f987a46019cfd17ee276,ham,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
64b8f987a46019cfd17ee277,ham,Convey my regards to him
64b8f987a46019cfd17ee278,ham,U ned to convince him tht its not possible witot hurting his feeling its the main
64b8f987a46019cfd17ee279,ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
64b8f987a46019cfd17ee27a,ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
64b8f987a46019cfd17ee27b,ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
64b8f987a46019cfd17ee27c,ham,Yo dude guess who just got arrested the other day
64b8f987a46019cfd17ee27d,ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
64b8f987a46019cfd17ee27e,ham,What does the dance river do?
64b8f987a46019cfd17ee27f,ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
64b8f987a46019cfd17ee280,ham,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
64b8f987a46019cfd17ee281,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
64b8f987a46019cfd17ee282,ham,Bbq this sat at mine from 6ish. Ur welcome 2 come
64b8f987a46019cfd17ee283,ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
64b8f987a46019cfd17ee284,ham,Alright. I'm out--have a good night!
64b8f987a46019cfd17ee285,ham,Did you try making another butt.
64b8f987a46019cfd17ee286,ham,Hope you are feeling great. Pls fill me in. Abiola
64b8f987a46019cfd17ee287,ham,I though we shd go out n have some fun so bar in town or something – sound ok?
64b8f987a46019cfd17ee288,ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
64b8f987a46019cfd17ee289,spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
64b8f987a46019cfd17ee28a,spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
